date,code,pe_ttm,pb,dividend_yield
2019-01-11,601088,8.24244111,1.12324111,
2019-01-14,601088,8.29142374,1.12991623,
2019-01-15,601088,8.31368858,1.13295038,
2019-01-16,601088,8.28251781,1.12870257,
2019-01-17,601088,8.21572331,1.11960013,
2019-01-18,601088,8.46508944,1.15358257,
2019-01-21,601088,8.70554963,1.18635136,
2019-01-22,601088,8.5764136,1.16875331,
2019-01-23,601088,8.656567,1.17967623,
2019-01-24,601088,8.63430217,1.17664209,
2019-01-25,601088,8.6699259,1.18149672,
2019-01-28,601088,8.82577973,1.20273575,
2019-01-29,601088,8.8703094,1.20880404,
2019-01-30,601088,8.74117337,1.19120599,
2019-01-31,601088,8.8302327,1.20334258,
2019-02-01,601088,8.91038609,1.21426551,
2019-02-11,601088,8.90148016,1.21305185,
2019-02-12,601088,8.94600983,1.21912014,
2019-02-13,601088,8.95491576,1.2203338,
2019-02-14,601088,8.91483906,1.21487234,
2019-02-15,601088,8.7500793,1.19241965,
2019-02-18,601088,8.90148016,1.21305185,
2019-02-19,601088,8.790156,1.19788111,
2019-02-20,601088,8.91483906,1.21487234,
2019-02-21,601088,8.8435916,1.20516307,
2019-02-22,601088,8.73226743,1.18999233,
2019-02-25,601088,9.17311112,1.25006844,
2019-02-26,601088,9.26662342,1.26281185,
2019-02-27,601088,9.17756409,1.25067527,
2019-02-28,601088,9.10186366,1.24035917,
2019-03-01,601088,9.27552935,1.26402551,
2019-03-04,601088,9.38240055,1.27858942,
2019-03-05,601088,9.39575945,1.2804099,
2019-03-06,601088,9.44919505,1.28769186,
2019-03-07,601088,9.31115309,1.26888015,
2019-03-08,601088,8.91483906,1.21487234,
2019-03-11,601088,8.95491576,1.2203338,
2019-03-12,601088,8.95936873,1.22094063,
2019-03-13,601088,8.89257423,1.21183819,
2019-03-14,601088,8.83913863,1.20455624,
2019-03-15,601088,8.89702719,1.21244502,
2019-03-18,601088,9.21764079,1.25613673,
2019-03-19,601088,9.13303442,1.24460697,
2019-03-20,601088,9.12858146,1.24400014,
2019-03-21,601088,9.20873485,1.25492307,
2019-03-22,601088,9.40911835,1.28223039,
2019-03-25,601088,9.05454489,1.21183819,
2019-03-26,601088,8.80517084,1.17846258,
2019-03-27,601088,8.82330713,1.18088989,
2019-03-28,601088,8.71902344,1.16693282,
2019-03-29,601088,8.89131824,1.18999233,
2019-04-01,601088,9.13615821,1.17628231,
2019-04-02,601088,9.05454489,1.16577458,
2019-04-03,601088,9.14069228,1.17686608,
2019-04-04,601088,9.28578264,1.19554649,
2019-04-08,601088,9.308453,1.19846531,
2019-04-09,601088,9.16789672,1.18036865,
2019-04-10,601088,9.17696487,1.18153618,
2019-04-11,601088,9.01373822,1.16052071,
2019-04-12,601088,9.03187452,1.16285577,
2019-04-15,601088,9.07268118,1.16810963,
2019-04-16,601088,9.24951005,1.19087639,
2019-04-17,601088,9.19510117,1.18387123,
2019-04-18,601088,9.15882858,1.17920113,
2019-04-19,601088,9.29031671,1.19613025,
2019-04-22,601088,9.07268118,1.16810963,
2019-04-23,601088,9.0182723,1.16110448,
2019-04-24,601088,9.02280637,1.16168824,
2019-04-25,601088,8.85957972,1.14067277,
2019-04-26,601088,8.59556789,1.1307488,
2019-04-29,601088,8.6621314,1.13950525,
2019-04-30,601088,8.73757004,1.14942922,
2019-05-06,601088,8.38256465,1.10272818,
2019-05-07,601088,8.38700222,1.10331195,
2019-05-08,601088,8.2272498,1.08229648,
2019-05-09,601088,8.14737359,1.07178875,
2019-05-10,601088,8.25831277,1.08638282,
2019-05-13,601088,8.2272498,1.08229648,
2019-05-14,601088,8.16956142,1.07470756,
2019-05-15,601088,8.2538752,1.08579906,
2019-05-16,601088,8.32931385,1.09572303,
2019-05-17,601088,8.19618683,1.07821014,
2019-05-20,601088,8.11187305,1.06711864,
2019-05-21,601088,8.17843656,1.07587509,
2019-05-22,601088,8.15624872,1.07295627,
2019-05-23,601088,8.08081008,1.0630323,
2019-05-24,601088,8.14293602,1.07120499,
2019-05-27,601088,8.18287413,1.07645885,
2019-05-28,601088,8.24500007,1.08463153,
2019-05-29,601088,8.2006244,1.0787939,
2019-05-30,601088,8.28050061,1.08930164,
2019-05-31,601088,8.16068629,1.07354004,
2019-06-03,601088,8.23612493,1.08346401,
2019-06-04,601088,8.29825088,1.09163669,
2019-06-05,601088,8.39143979,1.10389571,
2019-06-06,601088,8.36925195,1.10097689,
2019-06-10,601088,8.4979414,1.11790602,
2019-06-11,601088,8.58669275,1.12958128,
2019-06-12,601088,8.63106842,1.13541891,
2019-06-13,601088,8.65769383,1.13892149,
2019-06-14,601088,8.74200761,1.15001298,
2019-06-17,601088,8.91063517,1.17219597,
2019-06-18,601088,8.932823,1.17511479,
2019-06-19,601088,8.87957219,1.16810963,
2019-06-20,601088,8.92838543,1.17453102,
2019-06-21,601088,8.88844733,1.16927716,
2019-06-24,601088,9.03044948,1.18795757,
2019-06-25,601088,9.01269921,1.18562252,
2019-06-26,601088,9.01713678,1.18620628,
2019-06-27,601088,9.03488705,1.18854134,
2019-06-28,601088,9.04376218,1.18970886,
2019-07-01,601088,9.05263732,1.21168435,
2019-07-02,601088,9.1502638,1.22475154,
2019-07-03,601088,9.17245164,1.22772135,
2019-07-04,601088,9.11032569,1.21940587,
2019-07-05,601088,9.14582623,1.22415757,
2019-07-08,601088,8.46244087,1.13268728,
2019-07-09,601088,8.42694033,1.12793558,
2019-07-10,601088,8.46244087,1.13268728,
2019-07-11,601088,8.4446906,1.13031143,
2019-07-12,601088,8.4446906,1.13031143,
2019-07-15,601088,8.38700222,1.12258991,
2019-07-16,601088,8.46244087,1.13268728,
2019-07-17,601088,8.42250276,1.12734162,
2019-07-18,601088,8.41362763,1.12615369,
2019-07-19,601088,8.53344194,1.14219069,
2019-07-22,601088,8.48019114,1.13506314,
2019-07-23,601088,8.41362763,1.12615369,
2019-07-24,601088,8.47575357,1.13446917,
2019-07-25,601088,8.51569167,1.13981484,
2019-07-26,601088,8.48906627,1.13625106,
2019-07-29,601088,8.44025303,1.12971747,
2019-07-30,601088,8.55562978,1.14516051,
2019-07-31,601088,8.52456681,1.14100277,
2019-08-01,601088,8.4580033,1.13209332,
2019-08-02,601088,8.2671879,1.10655292,
2019-08-05,601088,8.04974711,1.07744873,
2019-08-06,601088,7.96543333,1.06616344,
2019-08-07,601088,7.98762116,1.06913325,
2019-08-08,601088,8.04087197,1.07626081,
2019-08-09,601088,8.01424657,1.07269703,
2019-08-12,601088,8.16956142,1.09348573,
2019-08-13,601088,8.12074818,1.08695214,
2019-08-14,601088,8.16512386,1.09289177,
2019-08-15,601088,8.20949953,1.0988314,
2019-08-16,601088,8.2272498,1.10120725,
2019-08-19,601088,8.38256465,1.12199595,
2019-08-20,601088,8.37812709,1.12140199,
2019-08-21,601088,8.40919006,1.12555973,
2019-08-22,601088,8.24943764,1.10417706,
2019-08-23,601088,8.33375141,1.11546236,
2019-08-26,601088,8.23647899,1.11011669,
2019-08-27,601088,8.28495479,1.11665029,
2019-08-28,601088,8.29817546,1.11843217,
2019-08-29,601088,8.17478252,1.10180121,
2019-08-30,601088,8.23647899,1.11011669,
2019-09-02,601088,8.53614757,1.15050617,
2019-09-03,601088,8.54055446,1.15110013,
2019-09-04,601088,8.63309917,1.16357336,
2019-09-05,601088,8.55818202,1.15347599,
2019-09-06,601088,8.65513362,1.16654317,
2019-09-09,601088,8.63750606,1.16416732,
2019-09-10,601088,8.61987849,1.16179147,
2019-09-11,601088,8.60665782,1.16000958,
2019-09-12,601088,8.64191295,1.16476128,
2019-09-16,601088,8.69038875,1.17129487,
2019-09-17,601088,8.69038875,1.17129487,
2019-09-18,601088,8.6154716,1.1611975,
2019-09-19,601088,8.58462337,1.15703976,
2019-09-20,601088,8.63750606,1.16416732,
2019-09-23,601088,8.47004421,1.14159673,
2019-09-24,601088,8.54936824,1.15228806,
2019-09-25,601088,8.46123042,1.1404088,
2019-09-26,601088,8.50529933,1.14634843,
2019-09-27,601088,8.23647899,1.11011669,
2019-09-30,601088,8.27614101,1.07672306,
2019-10-08,601088,8.21885143,1.0692697,
2019-10-09,601088,8.3290237,1.08360308,
2019-10-10,601088,8.28936168,1.07844306,
2019-10-11,601088,8.33783748,1.08474975,
2019-10-14,601088,8.34665126,1.08589642,
2019-10-15,601088,8.2320721,1.07098971,
2019-10-16,601088,8.19681697,1.06640303,
2019-10-17,601088,8.09986537,1.05378966,
2019-10-18,601088,8.01172756,1.04232296,
2019-10-21,601088,8.05138958,1.04748297,
2019-10-22,601088,7.98528621,1.03888295,
2019-10-23,601088,7.95003109,1.03429627,
2019-10-24,601088,8.06461025,1.04920298,
2019-10-25,601088,7.9896931,1.03945628,
2019-10-28,601088,8.04698268,1.04690964,
2019-10-29,601088,8.01646151,1.05550966,
2019-10-30,601088,8.02517033,1.05665633,
2019-10-31,601088,8.02952473,1.05722967,
2019-11-01,601088,8.0033983,1.05378966,
2019-11-04,601088,7.95114542,1.04690964,
2019-11-05,601088,7.96856305,1.04920298,
2019-11-06,601088,7.91631018,1.04232296,
2019-11-07,601088,7.8640573,1.03544294,
2019-11-08,601088,7.85534849,1.03429627,
2019-11-11,601088,7.67681784,1.01078954,
2019-11-12,601088,7.69423547,1.01308288,
2019-11-13,601088,7.58102091,0.99817617,
2019-11-14,601088,7.51135041,0.98900281,
2019-11-15,601088,7.3589462,0.96893608,
2019-11-18,601088,7.47216076,0.98384279,
2019-11-19,601088,7.51570482,0.98957614,
2019-11-20,601088,7.5026416,0.98785614,
2019-11-21,601088,7.48522398,0.9855628,
2019-11-22,601088,7.53312244,0.99186948,
2019-11-25,601088,7.75084275,1.02053623,
2019-11-26,601088,7.68988106,1.01250954,
2019-11-27,601088,7.5766665,0.99760283,
2019-11-28,601088,7.50699601,0.98842947,
2019-11-29,601088,7.49393279,0.98670947,
2019-12-02,601088,7.52876804,0.99129615,
2019-12-03,601088,7.56795769,0.99645616,
2019-12-04,601088,7.48086957,0.98498946,
2019-12-05,601088,7.47216076,0.98384279,
2019-12-06,601088,7.47651517,0.98441613,
2019-12-09,601088,7.61585616,1.00276285,
2019-12-10,601088,7.51135041,0.98900281,
2019-12-11,601088,7.52441363,0.99072281,
2019-12-12,601088,7.47216076,0.98384279,
2019-12-13,601088,7.52441363,0.99072281,
2019-12-16,601088,7.5723121,0.9970295,
2019-12-17,601088,7.69423547,1.01308288,
2019-12-18,601088,7.65069141,1.00734953,
2019-12-19,601088,7.7160075,1.01594955,
2019-12-20,601088,7.73777953,1.01881623,
2019-12-23,601088,7.60714735,1.00161618,
2019-12-24,601088,7.67246344,1.0102162,
2019-12-25,601088,7.64198259,1.00620286,
2019-12-26,601088,7.70294428,1.01422955,
2019-12-27,601088,7.75955156,1.0216829,
2019-12-30,601088,7.95114542,1.04690964,
2019-12-31,601088,7.94679102,1.03141999,
2020-01-02,601088,8.09484082,1.05063548,
2020-01-03,601088,8.0817776,1.04894,
2020-01-06,601088,8.17757454,1.06137355,
2020-01-07,601088,8.19499216,1.0636342,
2020-01-08,601088,7.99033508,1.0370716,
2020-01-09,601088,8.01210711,1.03989741,
2020-01-10,601088,7.90760136,1.02633353,
2020-01-13,601088,7.92066458,1.02802902,
2020-01-14,601088,7.90324696,1.02576837,
2020-01-15,601088,7.76390596,1.0076832,
2020-01-16,601088,7.75084275,1.00598771,
2020-01-17,601088,7.79438681,1.01163933,
2020-01-20,601088,7.70729869,1.0003361,
2020-01-21,601088,7.62891938,0.99016319,
2020-01-22,601088,7.70729869,1.0003361,
2020-01-23,601088,7.52441363,0.97659931,
2020-02-03,601088,6.95834085,0.9031283,
2020-02-04,601088,7.07590981,0.91838766,
2020-02-05,601088,7.0715554,0.9178225,
2020-02-06,601088,7.08461862,0.91951798,
2020-02-07,601088,7.04542897,0.91443153,
2020-02-10,601088,7.11945387,0.92403928,
2020-02-11,601088,7.25008605,0.94099413,
2020-02-12,601088,7.25008605,0.94099413,
2020-02-13,601088,7.21960521,0.93703799,
2020-02-14,601088,7.28056689,0.94495026,
2020-02-17,601088,7.3545918,0.954558,
2020-02-18,601088,7.2849213,0.94551542,
2020-02-19,601088,7.22831402,0.93816832,
2020-02-20,601088,7.29798452,0.9472109,
2020-02-21,601088,7.28927571,0.94608058,
2020-02-24,601088,7.19783318,0.93421219,
2020-02-25,601088,7.0715554,0.9178225,
2020-02-26,601088,7.16299793,0.92969089,
2020-02-27,601088,7.14558031,0.92743025,
2020-02-28,601088,6.96704966,0.90425862,
2020-03-02,601088,7.23266843,0.93873348,
2020-03-03,601088,7.30233892,0.94777607,
2020-03-04,601088,7.28056689,0.94495026,
2020-03-05,601088,7.42426229,0.96360059,
2020-03-06,601088,7.30233892,0.94777607,
2020-03-09,601088,7.08897303,0.92008314,
2020-03-10,601088,7.20654199,0.93534251,
2020-03-11,601088,7.14993471,0.92799541,
2020-03-12,601088,7.08026422,0.91895282,
2020-03-13,601088,6.98011288,0.9059541,
2020-03-16,601088,6.93656882,0.90030249,
2020-03-17,601088,6.83641748,0.88730377,
2020-03-18,601088,6.75803817,0.87713086,
2020-03-19,601088,6.43581212,0.8353089,
2020-03-20,601088,6.48371059,0.84152568,
2020-03-23,601088,6.43581212,0.8353089,
2020-03-24,601088,6.78416461,0.88052183,
2020-03-25,601088,6.82770867,0.88617345,
2020-03-26,601088,6.94092322,0.90086765,
2020-03-27,601088,7.08461862,0.91951798,
2020-03-30,601088,7.62473774,0.93703799,
2020-03-31,601088,7.46838003,0.89235476,
2020-04-01,601088,7.35800988,0.87916725,
2020-04-02,601088,7.47297878,0.89290424,
2020-04-03,601088,7.41319495,0.885761,
2020-04-07,601088,7.42239247,0.88685996,
2020-04-08,601088,7.42239247,0.88685996,
2020-04-09,601088,7.35800988,0.87916725,
2020-04-10,601088,7.30742356,0.87312297,
2020-04-13,601088,7.28902854,0.87092506,
2020-04-14,601088,7.43618873,0.8885084,
2020-04-15,601088,7.32581859,0.87532089,
2020-04-16,601088,7.35800988,0.87916725,
2020-04-17,601088,7.37180615,0.88081569,
2020-04-20,601088,7.32121983,0.87477141,
2020-04-21,601088,7.06828824,0.84455004,
2020-04-22,601088,7.072887,0.84509952,
2020-04-23,601088,7.03609695,0.84070368,
2020-04-24,601088,6.97171436,0.83301097,
2020-04-27,601088,7.52925588,0.84180264,
2020-04-28,601088,7.55382917,0.84455004,
2020-04-29,601088,7.69143959,0.85993546,
2020-04-30,601088,7.82905001,0.87532089,
2020-05-06,601088,7.75041548,0.86652922,
2020-05-07,601088,7.75041548,0.86652922,
2020-05-08,601088,7.7946474,0.87147454,
2020-05-11,601088,7.80939138,0.87312297,
2020-05-12,601088,7.84870864,0.87751881,
2020-05-13,601088,7.81430603,0.87367245,
2020-05-14,601088,7.79956206,0.87202401,
2020-05-15,601088,7.87819659,0.88081569,
2020-05-18,601088,7.88311125,0.88136517,
2020-05-19,601088,8.10427085,0.90609175,
2020-05-20,601088,8.04529496,0.89949799,
2020-05-21,601088,7.96666043,0.89070632,
2020-05-22,601088,7.81922069,0.87422193,
2020-05-25,601088,7.91259919,0.88466204,
2020-05-26,601088,7.91259919,0.88466204,
2020-05-27,601088,8.08461222,0.90389383,
2020-05-28,601088,8.07969756,0.90334435,
2020-05-29,601088,8.05020961,0.90004747,
2020-06-01,601088,8.13867346,0.9099381,
2020-06-02,601088,8.12884414,0.90883914,
2020-06-03,601088,8.19273469,0.91598238,
2020-06-04,601088,8.05512427,0.90059695,
2020-06-05,601088,8.05020961,0.90004747,
2020-06-08,601088,8.18290538,0.91488342,
2020-06-09,601088,8.33525977,0.93191728,
2020-06-10,601088,8.22222264,0.91927925,
2020-06-11,601088,8.06003893,0.90114643,
2020-06-12,601088,8.00106303,0.89455268,
2020-06-15,601088,7.18031517,0.80278959,
2020-06-16,601088,7.1999738,0.80498751,
2020-06-17,601088,7.25403504,0.81103179,
2020-06-18,601088,7.35232819,0.82202138,
2020-06-19,601088,7.35232819,0.82202138,
2020-06-22,601088,7.26386435,0.81213075,
2020-06-23,601088,7.1999738,0.80498751,
2020-06-24,601088,7.21471777,0.80663595,
2020-06-29,601088,7.07219269,0.79070104,
2020-06-30,601088,7.05744872,0.82207202,
2020-07-01,601088,7.24420572,0.84382602,
2020-07-02,601088,7.42604806,0.86500754,
2020-07-03,601088,7.80447672,0.909088,
2020-07-06,601088,8.30577182,0.96748031,
2020-07-07,601088,8.32543045,0.9697702,
2020-07-08,601088,8.28119853,0.96461794,
2020-07-09,601088,8.37457703,0.97549494,
2020-07-10,601088,8.08952688,0.94229147,
2020-07-13,601088,8.16324674,0.95087857,
2020-07-14,601088,8.09935619,0.94343642,
2020-07-15,601088,7.94208714,0.92511726,
2020-07-16,601088,7.72092754,0.89935595,
2020-07-17,601088,7.65703698,0.8919138,
2020-07-20,601088,7.99123372,0.930842,
2020-07-21,601088,7.95191646,0.92626221,
2020-07-22,601088,7.8536233,0.91481274,
2020-07-23,601088,7.74550082,0.90221832,
2020-07-24,601088,7.6078904,0.88618906,
2020-07-27,601088,7.63737835,0.8896239,
2020-07-28,601088,7.66195164,0.89248627,
2020-07-29,601088,7.69635425,0.89649359,
2020-07-30,601088,7.59314643,0.88447164,
2020-07-31,601088,7.53417054,0.87760196,
2020-08-03,601088,7.66195164,0.89248627,
2020-08-04,601088,7.68652493,0.89534864,
2020-08-05,601088,7.62754904,0.88847896,
2020-08-06,601088,7.59806109,0.88504412,
2020-08-07,601088,7.54891451,0.87931938,
2020-08-10,601088,7.59806109,0.88504412,
2020-08-11,601088,7.55382917,0.87989185,
2020-08-12,601088,7.64229301,0.89019638,
2020-08-13,601088,7.63246369,0.88905143,
2020-08-14,601088,7.68161027,0.89477617,
2020-08-17,601088,7.86836727,0.91653016,
2020-08-18,601088,7.89294056,0.91939253,
2020-08-19,601088,7.86345261,0.91595769,
2020-08-20,601088,7.7946474,0.90794306,
2020-08-21,601088,7.77498877,0.90565316,
2020-08-24,601088,7.82905001,0.91195037,
2020-08-25,601088,7.76515946,0.90450822,
2020-08-26,601088,7.64720767,0.89076885,
2020-08-27,601088,7.63737835,0.8896239,
2020-08-28,601088,7.78973275,0.90737058,
2020-08-31,601088,8.10327156,0.92511726,
2020-09-01,601088,8.09825716,0.92454479,
2020-09-02,601088,8.00298355,0.91366779,
2020-09-03,601088,8.07318516,0.92168242,
2020-09-04,601088,8.10828596,0.92568974,
2020-09-07,601088,8.05814196,0.919965,
2020-09-08,601088,8.26874679,0.94400889,
2020-09-09,601088,8.15341557,0.930842,
2020-09-10,601088,8.16344437,0.93198695,
2020-09-11,601088,8.01802675,0.91538521,
2020-09-14,601088,8.05312756,0.91939253,
2020-09-15,601088,8.05312756,0.91939253,
2020-09-16,601088,8.14840117,0.93026953,
2020-09-17,601088,8.09825716,0.92454479,
2020-09-18,601088,8.3539916,0.95374094,
2020-09-21,601088,8.359006,0.95431342,
2020-09-22,601088,8.24868918,0.941719,
2020-09-23,601088,8.16845877,0.93255942,
2020-09-24,601088,8.07819956,0.9222549,
2020-09-25,601088,8.18851638,0.93484931,
2020-09-28,601088,8.31387639,0.94916115,
2020-09-29,601088,8.27877559,0.94515384,
2020-09-30,601088,8.25871799,0.91461212,
2020-10-09,601088,8.31387639,0.92072064,
2020-10-12,601088,8.3941068,0.92960576,
2020-10-13,601088,8.41917881,0.93238236,
2020-10-14,601088,8.3539916,0.9251632,
2020-10-15,601088,8.39912121,0.93016108,
2020-10-16,601088,8.53451003,0.94515472,
2020-10-19,601088,8.44425081,0.93515896,
2020-10-20,601088,8.42920761,0.933493,
2020-10-21,601088,8.39912121,0.93016108,
2020-10-22,601088,8.44425081,0.93515896,
2020-10-23,601088,8.3640204,0.92627384,
2020-10-26,601088,8.31154213,0.92183128,
2020-10-27,601088,8.37663252,0.92905044,
2020-10-28,601088,8.31154213,0.92183128,
2020-10-29,601088,8.26647955,0.9168334,
2020-10-30,601088,8.33657689,0.92460788,
2020-11-02,601088,8.36161166,0.92738448,
2020-11-03,601088,8.42670205,0.93460364,
2020-11-04,601088,8.57190369,0.95070792,
2020-11-05,601088,8.62698017,0.95681644,
2020-11-06,601088,8.92739736,0.99013564,
2020-11-09,601088,8.97245994,0.99513352,
2020-11-10,601088,8.93741127,0.99124628,
2020-11-11,601088,9.01251556,0.99957608,
2020-11-12,601088,8.87232088,0.98402712,
2020-11-13,601088,8.752154,0.97069944,
2020-11-16,601088,8.9123765,0.98846968,
2020-11-17,601088,8.93741127,0.99124628,
2020-11-18,601088,8.90736955,0.98791436,
2020-11-19,601088,8.82225134,0.97847392,
2020-11-20,601088,8.87732783,0.98458244,
2020-11-23,601088,9.20277978,1.02067825,
2020-11-24,601088,9.21279369,1.02178889,
2020-11-25,601088,9.22280759,1.02289953,
2020-11-26,601088,9.49318306,1.05288681,
2020-11-27,601088,9.66341946,1.07176769,
2020-11-30,601088,9.82364196,1.08953793,
2020-12-01,601088,9.8837254,1.09620177,
2020-12-02,601088,10.00889923,1.11008477,
2020-12-03,601088,9.54825954,1.05899533,
2020-12-04,601088,9.45813439,1.04899957,
2020-12-07,601088,9.25284931,1.02623145,
2020-12-08,601088,9.21279369,1.02178889,
2020-12-09,601088,9.31293275,1.03289529,
2020-12-10,601088,9.28289103,1.02956337,
2020-12-11,601088,9.32795361,1.03456125,
2020-12-14,601088,8.73713314,0.96903348,
2020-12-15,601088,8.84227916,0.9806952,
2020-12-16,601088,8.88233478,0.98513776,
2020-12-17,601088,9.07760595,1.00679524,
2020-12-18,601088,9.54825954,1.05899533,
2020-12-21,601088,9.41307181,1.04400169,
2020-12-22,601088,8.9123765,0.98846968,
2020-12-23,601088,8.9874808,0.99679948,
2020-12-24,601088,9.02252947,1.00068672,
2020-12-25,601088,9.24784236,1.02567613,
2020-12-28,601088,9.28789798,1.03011869,
2020-12-29,601088,9.03755033,1.00235268,
2020-12-30,601088,9.02753642,1.00124204,
2020-12-31,601088,9.01752252,0.99451139,
2021-01-04,601088,9.00750861,0.99340699,
2021-01-05,601088,8.8372722,0.97463221,
2021-01-06,601088,8.9874808,0.9911982,
2021-01-07,601088,9.14269634,1.00831638,
2021-01-08,601088,9.32795361,1.02874777,
2021-01-11,601088,9.04255728,0.99727239,
2021-01-12,601088,9.12266853,1.00610758,
2021-01-13,601088,9.41807876,1.03868736,
2021-01-14,601088,9.32294665,1.02819557,
2021-01-15,601088,9.37802314,1.03426976,
2021-01-18,601088,9.47315525,1.04476155,
2021-01-19,601088,9.38303009,1.03482196,
2021-01-20,601088,9.41807876,1.03868736,
2021-01-21,601088,9.46314134,1.04365715,
2021-01-22,601088,9.34297447,1.03040436,
2021-01-25,601088,9.13768939,1.00776418,
2021-01-26,601088,9.03254337,0.99616799,
2021-01-27,601088,9.06258509,0.99948119,
2021-01-28,601088,8.89234869,0.9807064,
2021-01-29,601088,8.71209838,0.96082722,
2021-02-01,601088,8.50180635,0.93763484,
2021-02-02,601088,8.44172291,0.93100845,
2021-02-03,601088,8.39666033,0.92603865,
2021-02-04,601088,8.35159775,0.92106885,
2021-02-05,601088,8.1863683,0.90284627,
2021-02-08,601088,8.22141697,0.90671166,
2021-02-09,601088,8.32155604,0.91775566,
2021-02-10,601088,8.37663252,0.92382985,
2021-02-18,601088,8.72211228,0.96193162,
2021-02-19,601088,9.06759205,1.00003339,
2021-02-22,601088,9.45813439,1.04310495,
2021-02-23,601088,9.19276587,1.01383838,
2021-02-24,601088,9.07760595,1.00113779,
2021-02-25,601088,9.27287712,1.02267357,
2021-02-26,601088,8.88734173,0.98015421,
2021-03-01,601088,8.92239041,0.9840196,
2021-03-02,601088,9.00250166,0.9928548,
2021-03-03,601088,9.19276587,1.01383838,
2021-03-04,601088,9.06258509,0.99948119,
2021-03-05,601088,9.10264072,1.00389879,
2021-03-08,601088,9.00795601,0.99345634,
2021-03-09,601088,9.06297406,0.99952409,
2021-03-10,601088,8.98794944,0.99124988,
2021-03-11,601088,9.14300032,1.00834991,
2021-03-12,601088,9.28804792,1.02434671,
2021-03-15,601088,9.60315132,1.05909837,
2021-03-16,601088,9.52312506,1.05027255,
2021-03-17,601088,9.48811357,1.04641126,
2021-03-18,601088,9.46310537,1.04365319,
2021-03-19,601088,9.35306926,1.03151768,
2021-03-22,601088,9.3580709,1.0320693,
2021-03-23,601088,9.0679757,1.0000757,
2021-03-24,601088,8.89291826,0.98076922,
2021-03-25,601088,9.05297078,0.99842086,
2021-03-26,601088,9.0679757,1.0000757,
2021-03-29,601088,10.11432954,1.09991779,
2021-03-30,601088,10.34258672,1.12474041,
2021-03-31,601088,10.19548765,1.07302756,
2021-04-01,601088,10.08389524,1.06128298,
2021-04-02,601088,10.03317142,1.05594453,
2021-04-06,601088,9.89114473,1.04099689,
2021-04-07,601088,9.9012895,1.04206458,
2021-04-08,601088,9.9012895,1.04206458,
2021-04-09,601088,9.89621711,1.04153073,
2021-04-12,601088,9.94186855,1.04633533,
2021-04-13,601088,9.79984186,1.03138768,
2021-04-14,601088,9.90636188,1.04259842,
2021-04-15,601088,10.02809904,1.05541069,
2021-04-16,601088,10.05346095,1.05807991,
2021-04-19,601088,10.0686781,1.05968145,
2021-04-20,601088,10.08896763,1.06181682,
2021-04-21,601088,9.98751999,1.05113993,
2021-04-22,601088,10.10925715,1.0639522,
2021-04-23,601088,9.91650664,1.04366611,
2021-04-26,601088,9.32958276,1.02711693,
2021-04-27,601088,9.26169598,1.0196431,
2021-04-28,601088,9.4556582,1.04099689,
2021-04-29,601088,9.51869592,1.04793687,
2021-04-30,601088,9.31503559,1.02551539,
2021-05-06,601088,9.59628081,1.05647838,
2021-05-07,601088,9.70780909,1.0687568,
2021-05-10,601088,10.16846936,1.11947204,
2021-05-11,601088,9.95511092,1.09598288,
2021-05-12,601088,10.12967691,1.11520128,
2021-05-13,601088,9.79024303,1.07783216,
2021-05-14,601088,9.67871475,1.06555374,
2021-05-17,601088,9.79509209,1.07836601,
2021-05-18,601088,9.92601658,1.09277981,
2021-05-19,601088,9.84358264,1.08370445,
2021-05-20,601088,9.50899781,1.04686918,
2021-05-21,601088,9.52839403,1.04900455,
2021-05-24,601088,9.49445064,1.04526764,
2021-05-25,601088,9.58173364,1.05487684,
2021-05-26,601088,9.61567703,1.05861376,
2021-05-27,601088,9.68841286,1.06662142,
2021-05-28,601088,9.66416759,1.0639522,
2021-05-31,601088,9.68841286,1.06662142,
2021-06-01,601088,9.73205436,1.07142603,
2021-06-02,601088,9.77569586,1.07623063,
2021-06-03,601088,9.91631847,1.09171212,
2021-06-04,601088,9.83388453,1.08263676,
2021-06-07,601088,9.84358264,1.08370445,
2021-06-08,601088,9.79994114,1.07889985,
2021-06-09,601088,9.95995997,1.09651672,
2021-06-10,601088,9.90662036,1.09064443,
2021-06-11,601088,9.97935619,1.0986521,
2021-06-15,601088,9.84358264,1.08370445,
2021-06-16,601088,9.92601658,1.09277981,
2021-06-17,601088,9.85328075,1.08477214,
2021-06-18,601088,9.62052609,1.0591476,
2021-06-21,601088,9.43626198,1.03886151,
2021-06-22,601088,9.41686576,1.03672613,
2021-06-23,601088,9.63507325,1.06074913,
2021-06-24,601088,9.68356381,1.06608758,
2021-06-25,601088,9.85328075,1.08477214,
2021-06-28,601088,9.52839403,1.04900455,
2021-06-29,601088,9.43141292,1.03832766,
2021-06-30,601088,9.46535631,1.1044196,
2021-07-01,601088,9.41686576,1.09876171,
2021-07-02,601088,9.34897898,1.09084067,
2021-07-05,601088,9.67871475,1.12931431,
2021-07-06,601088,9.65931853,1.12705115,
2021-07-07,601088,9.64962042,1.12591957,
2021-07-08,601088,9.56718648,1.11630117,
2021-07-09,601088,9.68841286,1.13044588,
2021-07-12,601088,8.54403577,0.99691974,
2021-07-13,601088,8.62162066,1.00597236,
2021-07-14,601088,8.68465838,1.01332762,
