代码,转债名称,现价,涨跌幅,正股代码,正股名称,正股价,正股涨跌,正股PB,转股价,转股价值,转股溢价率,债券评级,回售触发价,强赎触发价,转债占比,到期时间,剩余年限,剩余规模,成交额,换手率,到期税前收益,双低
111009,盛泰转债,124.394,0.19,605138,盛泰集团,5.88,-0.68,1.3,10.51,55.95,122.34,AA,7.357,13.663,21.5,2028-11-07,2.2,7.011,1253.81,1.44,-4.24,246.73
127044,蒙娜转债,116.601,0.11,002918,蒙娜丽莎,10.3,2.28,1.27,19.76,52.13,123.69,AA-,13.832,25.688,15.3,2027-08-16,0.97,3.368,1917.86,4.88,-4.07,240.29
127062,垒知转债,126.2,0.41,002398,垒知集团,4.21,-0.94,0.76,7.56,55.69,126.62,AA-,5.292,9.828,15.7,2028-04-21,1.652,3.957,1067.62,2.14,-4.53,252.82
123175,百畅转债,119.955,-0.57,300614,百川畅银,10.78,-0.83,1.95,20.4,52.84,127.0,BBB+,14.28,26.52,24.3,2029-02-22,2.493,4.199,2366.34,4.7,-1.26,246.96
118068,迪威转债,134.008,0.05,688377,迪威尔,19.15,-1.03,2.33,32.49,58.94,127.36,AA-,22.743,42.237,20.3,2032-06-03,5.773,9.08,2354.64,1.93,-2.84,261.37
118022,锂科转债,121.876,0.19,688779,五矿新能,8.16,0.0,2.08,15.49,52.68,131.36,AA,10.843,20.137,20.6,2028-10-11,2.126,32.497,1482.67,0.38,-3.44,253.24
123260,卓镁转债,143.0,0.23,301398,星源卓镁,31.87,0.16,3.2,52.15,61.11,134.0,A+,36.505,67.795,12.9,2031-11-07,5.2,4.499,2976.61,4.63,-3.54,277.0
118042,奥维转债,127.931,0.2,688516,奥特维,45.55,0.77,3.78,83.69,54.43,135.05,AA-,58.583,108.797,8.0,2029-08-10,2.956,11.399,2136.87,1.47,-2.6,262.98
118066,统联转债,132.011,0.07,688210,统联精密,31.15,-0.13,3.88,56.2,55.43,138.17,AA-,39.34,73.06,11.4,2032-03-02,5.518,5.76,1248.83,1.64,-2.7,270.18
123090,三诺转债,111.584,0.0,300298,三诺生物,16.13,-0.31,2.92,34.52,46.73,138.8,AA,24.164,44.876,6.9,2026-12-21,0.318,4.984,1849.73,3.33,1.17,250.38
111014,李子转债,123.884,-0.31,605337,李子园,9.24,-0.22,2.17,18.21,50.74,144.15,AA,12.747,23.673,16.7,2029-06-20,2.816,5.999,2477.48,3.33,-2.55,268.03
118015,芯海转债,128.666,0.35,688595,芯海科技,28.67,5.17,5.8,55.22,51.92,147.82,A+,38.654,71.786,9.9,2028-07-21,1.901,4.1,1076.44,2.04,-4.76,276.49
113650,博22转债,124.605,0.2,603916,苏博特,11.5,1.32,1.11,23.27,49.42,152.14,AA-,16.289,30.251,16.5,2028-07-01,1.847,7.995,2181.68,2.19,-3.39,276.75
123180,浙矿转债,130.1,-0.69,300837,浙矿股份,22.92,-0.82,1.6,47.59,48.16,170.13,AA-,33.313,61.867,18.4,2029-03-09,2.534,3.196,1256.53,3.02,-3.68,300.23
113049,长汽转债,106.992,-0.03,601633,长城汽车,15.29,-0.84,1.5,38.74,39.47,171.08,AAA,27.118,50.362,3.7,2027-06-10,0.786,34.95,2798.03,0.75,0.01,278.07
123117,健帆转债,113.802,-0.17,300529,健帆生物,15.9,-0.75,3.67,38.15,41.68,173.05,AA,26.705,49.595,12.3,2027-06-23,0.822,9.998,1947.88,1.71,-4.08,286.85
127098,欧晶转债,125.728,-0.19,001269,欧晶科技,19.05,-0.1,4.81,42.0,45.36,177.2,A+,29.4,54.6,12.8,2029-11-24,3.247,4.693,781.5,1.32,-2.47,302.93
123151,康医转债,120.657,0.14,300869,康泰医学,11.6,0.52,2.7,27.55,42.11,186.56,A+,19.285,35.815,22.9,2028-07-01,1.847,6.998,882.31,1.05,-1.44,307.22
123250,嘉益转债,126.648,0.59,301004,嘉益股份,35.2,-1.84,2.77,79.66,44.19,186.61,A+,55.762,103.558,8.3,2030-11-07,4.2,3.955,739.05,1.48,-1.56,313.26
123267,珂玛转债,317.7,2.25,301611,珂玛科技,103.04,4.09,23.74,97.47,105.72,200.53,AA,68.229,126.711,5.0,2032-04-15,5.638,7.5,45874.94,19.48,-16.82,518.23
113670,金23转债,124.359,0.11,603180,金牌家居,15.35,-1.03,0.92,37.54,40.89,204.13,AA,26.278,48.802,32.5,2029-04-17,2.641,7.7,1043.54,1.09,-1.9,328.49
113660,寿22转债,125.879,0.27,603896,寿仙谷,14.71,-0.41,1.28,36.84,39.93,215.25,AA-,25.788,47.892,13.6,2028-11-17,2.227,3.977,408.95,0.82,-3.87,341.13
110085,通22转债,114.986,-0.26,600438,通威股份,11.9,-0.92,1.47,34.6,34.39,234.33,AAA,24.22,44.98,22.4,2028-02-24,1.496,119.831,6524.16,0.47,-2.48,349.32
128135,洽洽转债,114.753,0.01,002557,洽洽食品,18.5,-0.48,1.84,54.95,33.67,240.85,AA,38.465,71.435,14.4,2026-10-20,0.148,13.398,697.21,0.45,1.48,355.6
118032,建龙转债,125.784,0.18,688357,建龙微纳,26.33,-1.39,1.43,71.41,36.87,241.14,AA-,49.987,92.833,26.6,2029-03-08,2.532,6.999,879.58,1.0,-2.37,366.92
118005,天奈转债,123.474,0.04,688116,天奈科技,33.58,0.96,3.17,99.01,33.92,264.06,AA-,69.307,128.713,6.7,2028-01-27,1.419,8.299,1036.69,1.01,-6.84,387.53
113633,科沃转债,113.487,-0.06,603486,科沃斯,53.03,-1.39,3.02,172.97,30.66,270.16,AA,121.079,224.861,3.4,2027-11-30,1.26,10.396,1325.98,1.12,-1.2,383.65
127025,冀东转债,105.722,0.0,000401,金隅冀东,3.62,-0.55,0.36,12.92,28.02,277.33,AAA,9.044,16.796,18.6,2026-11-05,0.192,17.764,2977.78,1.59,1.39,383.05
123072,乐歌转债,119.732,-0.03,300729,乐歌股份,10.28,-1.34,0.95,32.61,31.52,279.81,A+,22.827,42.393,4.2,2026-10-21,0.151,1.418,761.28,4.48,1.51,399.54
118010,洁特转债,125.185,0.23,688026,洁特生物,15.65,0.64,1.84,47.88,32.69,282.99,A+,33.516,62.244,20.0,2028-06-28,1.838,4.399,828.5,1.51,-6.02,408.18
123270,盛德转债,234.0,0.42,300881,盛德鑫泰,31.49,-0.19,2.6,53.68,58.66,298.89,A+,37.576,69.784,22.4,2032-05-31,5.764,4.05,19753.43,20.8,-11.35,532.89
123273,三江转债,357.98,2.31,301059,金三江,11.84,0.25,4.09,14.43,82.05,336.29,A+,10.101,18.759,11.9,2032-06-16,5.808,2.9,83848.43,82.13,-17.47,694.27
123179,立高转债,123.385,0.48,300973,立高食品,25.05,0.8,1.55,94.64,26.47,366.15,AA-,66.248,123.032,32.0,2029-03-07,2.529,9.499,1029.4,0.88,-1.51,489.54
113059,福莱转债,119.068,-0.09,601865,福莱特,9.94,-1.68,1.08,41.56,23.92,397.83,AA,29.092,54.028,21.2,2028-05-20,1.732,39.999,2418.01,0.51,-2.61,516.9
